,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,Sensitive,Label
0,13.996327944196954,12.145714110643208,11.083306050879802,8.517926020702134,12.937669907070399,8.823248160816695,17.870185905228286,19.340174132128627,7.668981405329403,15.755782539060112,10.47478375016224,11.25840605018753,18.37096134964777,1.3110952071138118,1.9234166464567826,0.4817915753258727,16.588224830952214,15.52305307768406,17.411799339883014,19.505061493390784,15.99010329599501,9.309424506104534,15.606913789664592,2.3999875320505564,12.889437247311879,2.8391257553425455,18.922618027740036,10.405202381235732,8.290309717109784,5.25777191675316,15.430374282676642,9.140841784189014,11.426846654303407,0.3908172074041849,12.403914651498583,12.166150387230285,12.21509144807562,18.917779772242532,13.707031334378032,7.195276898341857,8.879043026345457,14.045818106119253,1.4797258615303974,13.31471713242128,13.310204758970176,4.131660764004071,2.520465824829008,6.357441554990237,7.052644731535159,11.539312133740703,8.747461489988176,19.742138262149833,1.930079157921184,4.165807489898961,3.227549695614858,13.049646322565774,5.10064354549744,9.265677446897394,4.79653769377066,3.2356889763319483,2.217633092510582,13.146836531597547,2.872390232538674,3.826659700405212,7.286695166947996,16.54894438005497,1.7897766530419832,16.62445972012766,2.0059387096459815,19.553645511320152,9.383828303645641,19.52581101644169,12.100120659857891,14.77581436084018,0.9229202702804811,5.6152610533029605,2.3873628696035714,6.107041495889371,2.3773788229827413,6.588826559709657,8.274481537419181,1.423343556062025,13.679486843614699,11.347803888210448,5.145110605400516,10.551661892582622,1.7542840716763495,11.54806476636147,18.556950667078844,6.252465368488327,13.181946568268147,2.5834883003197753,14.505255949608662,5.757989505220361,3.7579991357450413,11.72440205772153,0.4921651879303831,16.391230079629054,0.052513846364694985,13.653806987588993,0.0,0.0
1,14.295148577399724,12.01225507909687,11.012511485225653,8.502824096606815,12.92228103753889,8.815999263357321,17.894236390846192,19.294497247524482,7.823412236649937,15.828476734921466,10.605684697888131,11.296646374977492,18.52693251929731,1.5793728334730448,1.6783106662023248,0.29109754160211554,16.751994727805847,15.5482700672607,17.409835858561248,19.567859051235892,15.991077253466875,9.314573630543457,15.526736895250737,2.2643904335574834,12.806910578626237,2.7065477264910798,18.756180636821917,10.623488399106161,8.368926246175675,5.290107383347954,15.608377420699561,9.019028305846037,11.337143408787519,0.43809248998154116,12.441707279679363,12.293165925689397,12.084755293619287,18.7782292576004,13.684075388459085,7.154590769296221,8.994463080134725,14.045207105096473,1.260273866199794,13.223726924040918,13.409230485719652,4.231752707150043,2.6912158961999464,6.396611046208289,7.377433350418945,11.311616642849446,8.913134724287907,19.629541913772933,1.9873467752907188,4.220578462295141,3.211212950249798,12.961641698298251,4.983741478960593,9.171511410277285,4.941667596331783,3.305349726946846,2.1974713439455873,13.086588295745223,2.616542166427711,4.022895829640504,7.595460477002582,16.24025993972397,1.8357655967659365,16.69099212682451,1.8655806102724126,19.551906071022458,9.534322428122477,19.636002416969003,12.149628768760744,14.712935474644667,0.6718808022330862,5.576524189263755,2.55861653366715,5.916634461063552,2.329905786343879,6.341302421576412,8.367657060965337,1.151767888883074,13.990818872761128,11.347664441855423,5.286172382648225,10.509210960916297,1.900632799827257,11.484537250989721,18.560672697211757,6.284560914452687,13.413795212350806,2.5827995762507068,14.230993212207206,5.804695207263107,3.7966371617682717,11.725428024113913,0.3413884740954897,16.619158520383564,0.2874289289606348,13.411254014529133,1.0,0.0
2,14.322993164291251,12.164042185277504,10.990459764483369,8.455611156968056,12.760131537559213,8.82727685500026,17.757246360694406,19.18459539690586,7.776370465325463,15.7492019581774,10.709271209661534,11.392342219312312,18.541817386162727,1.449495723172784,1.5891518205448025,0.23801370753652756,16.672582902011886,15.616327452460254,17.407979276376576,19.495432242621543,15.98494329086817,9.22190495685933,15.520948122896193,2.4604444109337225,12.636384507856755,2.922199965708936,18.929369242919268,10.531523362445594,8.19909391944738,5.300608761484811,15.687997821777182,9.185008204686289,11.378098149794,0.4262870802483175,12.360780181946504,12.447086438404291,12.43079494630033,18.86694394924869,13.660036173926489,7.153560780706704,8.853938439638075,13.820945810366505,1.054229781998143,13.471939206726065,13.614391542773996,4.251506775877935,2.5890835723612464,6.370118453189896,7.2136205144199685,11.419971927486369,8.775673969831935,19.82615289746489,1.8949936457419243,4.130052615171737,3.30532203030813,12.99889887880872,4.97280630384209,9.517450280394524,4.892081493057424,3.125177472795922,2.0490166691399576,13.194893205415672,2.8291313359738326,3.903669162689339,7.271282380712143,16.417565606351545,1.863749737330965,16.670673499840326,1.9123025482256075,19.430729284008997,9.396122075484524,19.59215870410765,12.01828096809091,14.657138941420188,0.9299656781739329,5.568085353720003,2.342129281277079,5.942752462237666,2.4306837847165608,6.335660167692042,8.32841209812724,1.245398600963582,13.75849474362254,11.465600002681299,5.540825998421773,10.623784269553456,1.8920900434937507,11.690626433903432,18.61923467415041,6.326682413025277,13.391882851144869,2.6271176317780407,14.234477584066394,5.70399630860072,3.73893732992205,11.557335708537876,0.45872678116915655,16.42619425635876,-0.10473321391735113,13.384127464205113,1.0,0.0
3,14.2834877560429,12.064224184204217,11.044479575089827,8.569732919715204,12.773936942868442,8.841639245786853,17.854512786325195,19.237910059950185,7.67134316856043,15.966891887245726,10.48624892005393,11.40236114514475,18.510933765692183,1.2348121066335505,1.6595963059331642,0.4243550714307967,16.78660144778532,15.666718465894233,17.46202206561794,19.488030035259627,16.169499232370907,9.251852958557613,15.506479280711108,2.346567772846017,12.891133524982795,2.867853746074591,18.98512073144622,10.551138893911673,8.334672000400593,5.202386543428575,15.498685999100724,9.127678860570317,11.561020469746191,0.2075599018190687,12.338763130761105,12.18149245429132,12.373345192653726,18.62280587553659,13.751740199128463,7.191580234180467,8.549812564360108,13.915268296310273,1.267504004097145,13.170705775849422,13.413090716988162,4.0982600575712915,2.521011659594117,6.311332990768481,7.293192569535851,11.355239093434701,8.80024989875867,19.85209307544662,2.0120437161329634,4.325624734836527,3.3774502121212278,13.01781909883525,4.999850150439209,9.15406381990478,4.875418779480086,3.141795575970495,2.2880923678951257,12.9704236989378,2.7349640639694273,4.031859732427584,7.298951069275918,16.341001529313644,1.792345674997242,17.02998539996315,1.8446452277932717,19.394673935508752,9.289869117949058,19.455124221672367,12.069043164856655,14.870652844804974,0.7528955785026697,5.560677093472027,2.253796412045522,5.925065001449269,2.3789548658764494,6.518032046599824,8.294823216438214,1.2727079370876153,13.740756704040766,11.300379587844303,5.262431495764057,10.426669156456112,1.779579313196229,11.574617825417818,18.571188577222753,6.350653331259573,13.170896798184492,2.6870226352979096,14.376923752313518,5.701317481137449,3.7662510979996653,11.589080245515218,0.3998885744403456,16.550745335280787,-0.042346621646429716,13.575954666577145,0.0,0.0
4,14.311123231501133,12.005046159274746,10.946149852815823,8.484562839323562,12.920893463407912,8.705588057878323,17.98969369669326,19.32275437404404,7.611488447353143,15.822786193701983,10.497540755848828,11.29491330642495,18.44243685480147,1.2976887732699476,1.8268928490503507,0.3728003202872189,16.712500008806735,15.490450236688964,17.393695785101432,19.495244275351183,16.061229637976584,9.202642601835313,15.531309783780406,2.1874222134122823,12.82832042473947,2.790231210828931,18.89166685817133,10.383631239366569,8.39673437012561,5.350132559026033,15.533180365332724,9.056179455774263,11.419254832481387,0.5617941362346224,12.262447408854452,12.260607110351614,12.159798659856435,19.02665572441365,13.59324669758014,7.275039935582495,8.553730212002947,14.147592893011872,1.1658015876648355,13.394518685917314,13.429115793870356,4.179941743984456,2.761374350615994,6.129812727462272,7.306615207343829,11.50270801611724,8.768791943867457,19.754659441683838,2.025419682378749,4.044380312817416,3.2303258203380865,13.117778091706887,5.073272622683465,9.296683201759587,4.835394124744962,3.1490979360548135,2.3439232555630003,12.90026624398644,2.76800535220134,3.8960975034759167,7.532406703362894,16.425883526147757,2.103087033183858,16.52853176041939,1.9718167443511736,19.559565599198507,9.523847421561289,19.35719392347328,12.080094533879507,14.792436772543212,0.7299796998687085,5.78809458497243,2.3671962748990882,6.1435031848141195,2.488895120257604,6.462795164367256,8.345923901108948,1.1675768564259175,13.802683795392488,11.394152199441386,5.3812806145552425,10.60674393959547,1.8281095212518554,11.425633917420296,18.67910614526477,6.283563413740831,13.442930816070797,2.7660858748213526,14.376020433338626,5.749337275055077,3.6682831978573343,11.794628602393766,0.4032556896047535,16.81723740848245,-0.013542973024273167,13.447576920787396,0.0,0.0
5,14.242819952697719,11.829948222949497,10.832552668071964,8.405541018031235,12.926001252182257,8.79494821465941,17.707211526739094,19.366328162840347,7.855196928722393,15.81296238246196,10.740701227314458,11.381468359282637,18.71758387357107,1.5362573909399542,1.5808654938906894,0.40629417092552395,16.761422716275323,15.566293784725692,17.396428906890694,19.703670880660116,15.909766569746495,9.231398502392691,15.644049070459193,2.3309718084642737,12.796338912963312,2.947209477508571,18.938137282853635,10.353338443351408,8.17906337042538,5.209512637864854,15.48480288919981,9.106467565225918,11.282647784101275,0.3139423712449689,12.19552547645642,12.285123936896591,12.334541674755416,18.744689279574086,13.639365575735676,7.32899608267379,8.664123671180569,14.088619884229805,1.1710612906343119,13.35579135567552,13.42286562294493,4.352580178617281,2.59490930561773,6.190485094234322,7.138650385503498,11.245418863350073,8.594998585220063,19.772247502725982,1.9417924737150785,4.1691785417247,3.153405590142673,12.982461123293051,5.016108719024869,9.398971944480582,4.9845930298005845,3.2177739434884463,2.1051470950679723,13.193148514986383,2.8348965634478387,3.960047995476708,7.312084134809886,16.4931664610901,1.9857484065298436,16.436589745979244,1.9886097566300909,19.331292692650962,9.441641714396686,19.51928942063442,12.220339582131146,14.775120917767264,0.6920726961440665,5.640901680257576,2.5135238427966065,5.925518064892721,2.3627311906204156,6.436553088511556,8.307012765259474,1.2823369848470376,13.9907041450307,11.492840564215955,5.371212755112065,10.435390559746901,2.0336030261526323,11.6412741271805,18.66026378438146,6.245626807831112,13.362754221907664,2.559055477127083,14.310100918077975,5.812945704211253,3.674184540203548,11.681121713001458,0.5337847282316046,16.40340677153757,0.16941645900396765,13.364251809248257,1.0,0.0
6,14.220454464414187,12.137792281518584,10.905786674031544,8.496370291680817,12.82220550223604,8.690241307983634,17.85493000597953,19.328087001171923,7.9440460550224365,15.85544036197414,10.669606146398765,11.2146028812921,18.38697712740775,1.3873191424725726,1.6300765889046618,0.54402890403294,16.613853071306103,15.693003789032701,17.53993992728379,19.576386394940524,16.030320011559493,9.224316180762676,15.66117466106734,2.410902954020206,12.786802400757475,2.9145123476105916,19.055335545839917,10.503960903345753,8.323850686318982,5.30283549239114,15.389523784089118,9.026482602880538,11.3990613137203,0.24712904928332918,12.280706377039133,12.362324295553613,12.51853951922671,18.718429591076106,13.78924475076515,7.170291428791379,8.73922920930184,13.941967847081044,1.3060365455685012,13.184278227446208,13.455618181988063,4.118871928817428,2.632156813755676,6.4535270013572905,7.274176207176793,11.439090738655054,8.810511446110542,19.692347557710832,2.1829287106513107,4.337873594161289,3.2921293951983066,13.069052353346505,5.022432855515424,9.26735090724091,5.049260757792584,3.3122890458695693,2.2015212377095827,12.978142705756294,2.4975653229814525,3.8298492799641757,7.362230419113432,16.551472284509195,1.8807963888793615,16.806330230341537,2.0444140602922687,19.541266475866287,9.359639738405562,19.412251328953662,11.983926719896795,14.8243679964689,0.7648787244651599,5.667652201920695,2.3994890456766607,5.985206425501376,2.3008257404443437,6.328132683158581,8.463423745473422,1.207802623313282,13.822985771829497,11.276650753172229,5.349581140868654,10.561024282522126,1.8319986264288817,11.478394544305722,18.559711049845035,6.42116183258128,13.278734573101369,2.6006323326238516,14.103654531461512,5.658294137720816,3.6532621094493023,11.814621338204274,0.4298760222817884,16.475561127066218,-0.037657495664723234,13.572743545993166,0.0,0.0
7,14.411740074531364,12.061738668697078,10.734880790059469,8.375268095795011,12.844526947177114,8.673438422231579,17.684565640546758,19.184672935551802,7.599516961376832,15.76246462377699,10.692133269454603,11.371507756791889,18.411339701395523,1.3868320442154025,1.6535080168152787,0.3739844905663982,16.74106492879855,15.588683980987316,17.631719387097387,19.61043925038036,15.890646135947012,9.311594503701045,15.71995458151278,2.4763013146737665,12.687600138725253,2.8521136293400775,19.008003667773554,10.266343915699771,8.242659894819123,5.146597777916196,15.390226856308272,9.020469088259281,11.495331620379615,0.35204294733559,12.265272788160752,12.137032504173076,12.353027413654663,18.87383379909768,13.772528386049041,7.240797675435132,8.595632401330233,13.888923302279347,1.3128820386852187,13.272433571071634,13.588427830529017,4.096420920182377,2.6365179121994338,6.221346598481597,7.222605689614291,11.515195304195709,8.759161422106441,19.84985990694925,2.0888291677603523,4.25388358226295,3.136238256270661,13.039726352489161,5.108798636096745,9.240224798601135,5.053540998647753,3.100677167573557,2.177119677185943,13.024651567671295,2.5465934747928767,4.113631857113734,7.353808794050911,16.374501597907425,1.9219004599779819,16.90269621715226,1.8242260730202842,19.59801317884052,9.330104477118605,19.47479335837714,12.154339751891115,14.88535658708708,0.7317098375719923,5.578273325442156,2.28552994632353,6.034562338488841,2.3162947839374173,6.172391123935687,8.428054127123467,1.1442161098347068,13.928382990183486,11.35060599387218,5.336948726595201,10.405777910425236,1.9158358362042753,11.350023924516242,18.645478030894726,6.529066714134199,13.437738290107657,2.4314264151699536,14.22686738446531,5.769102750540485,3.7131422764116393,11.71945734576822,0.35220017004473736,16.639090186247028,0.21181009542747947,13.532804940563818,1.0,0.0
8,14.028803560517014,11.9553083162848,10.863410362348754,8.421004037820083,12.953365901048478,8.859832421967225,17.889482123436338,19.20691223308498,7.5064696682314,15.89388543727787,10.381908159075756,11.430519418405092,18.491839931861666,1.295351186311483,1.7732139675237897,0.40406129274527613,16.648494831294617,15.554154955543167,17.444973499947654,19.670931927219797,16.036121432077465,9.33750299572494,15.605877256888643,2.538052024487875,12.859313346363589,2.8090959573115026,18.776744969628393,10.458908919234746,8.153934751365398,5.187328867260354,15.510165751612316,9.058192417561413,11.269166854180149,0.3721202074439357,12.360459010629693,12.219968001582826,12.298425097922902,18.96608535967903,13.672916300113165,7.16633585362298,9.003390217845375,13.97329066241253,1.3252061797994108,13.275521344897099,13.267437787284715,4.123232491224922,2.549950191278211,6.255617615896239,7.416703699540844,11.391136373673136,8.821233042971217,19.762520843430256,1.9946697481852336,4.181586336060398,3.4089460986449103,12.980286229534752,5.147610171559126,9.216820425067445,4.839505510586129,3.179773721799087,2.2423016157383624,13.28472605545929,2.7583191113333614,3.8416991789689368,7.443812243511363,16.38103605275688,1.9674742425271727,16.746506271186696,1.7147527369216637,19.583385219073893,9.435223945973263,19.6340182958724,12.288879488011808,14.657847132237945,0.8388269455452227,5.699779137316567,2.359247828540997,5.965144245210103,2.4278277790397884,6.229724977369216,8.311512674394809,1.18507252657173,13.779940088469694,11.142802092172237,5.257319090108759,10.443255939963064,1.937437100632128,11.519025863181312,18.421481973718468,6.463303072148858,13.335563646256308,2.6880283385327823,14.429534204983112,5.939802942945815,3.8729373502667706,11.722556449157848,0.43532366078532847,16.463823476813367,0.20709954707006156,13.42999556648066,0.0,0.0
9,14.393663776997089,11.99880193662936,10.981827628430647,8.517263759835673,12.74145966980724,8.457380972978205,17.71676982702601,19.275040158572327,7.536591973653772,15.76384942469383,10.419990612262158,11.379277885171298,18.521763268530886,1.3686178534369924,1.893796718034154,0.5664724498765141,16.713578348126017,15.368337608214551,17.28067733203344,19.616432409857513,15.915139642078955,9.176867126696447,15.707882850580445,2.420782820100797,12.940657330725495,2.8206104762377713,19.042225235476874,10.376990292879999,8.455535575521322,5.302567206345735,15.391536909720967,8.946452346884234,11.336049259238582,0.3480627798359514,12.445538586146931,12.229944741950526,12.291875860046822,18.9915342286428,13.612071982024808,7.1277887420144195,8.802831609378705,13.89960758527905,1.2758145811181445,13.270727258292425,13.388625507154643,4.224122026838386,2.5380325619129365,6.307111104849199,7.362477654524088,11.448376705471041,8.824087821015192,19.698701238245814,2.1332018549267833,4.250004895627773,3.334903209648871,12.983548635631722,5.0471660734499295,9.394785709340974,4.82261701421235,3.1549174108023323,2.4159415266002613,13.337839749919036,2.8978634253523547,4.033234566603787,7.264185231160807,16.475341535680055,1.903156695419931,16.64432410472853,1.8668761437100283,19.541708256663156,9.313781252678023,19.47560623984846,12.18263664427853,14.80086888748279,0.8090240735772167,5.668247709246503,2.330796803542686,5.774460725671231,2.408168208494579,6.304784709871594,8.067623790992936,1.2404605893326317,13.731226677995656,11.407647172745854,5.364247686717664,10.518742071634078,1.8068297397540019,11.598109062044552,18.62052109962449,6.327018630486794,13.299140829619402,2.7325791067746064,14.27528376384715,5.820987978492644,3.7757371017767585,11.93691552212772,0.5822394704765976,16.676300724281056,-0.06908210262623801,13.481751894271547,1.0,0.0
