,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,Sensitive,Label
0,10.892623784209789,8.739490310293693,12.828320368582165,8.5775582079675,17.69494121583394,19.614075720802187,7.641456770310941,16.064780958407813,11.18247841752781,11.083494349616275,0.0,0.0
1,10.877136169430955,8.631671816682859,13.097410625117204,8.660233491766403,17.83825823289896,19.411725635730974,7.431301893942056,16.381602919133556,10.826384912855383,11.804940596476545,1.0,0.0
2,10.490946573573176,8.165585148517787,12.827210532801772,8.735280432293347,17.622869560771534,19.427441662943135,8.194019893188218,15.71334652019632,10.704084444265012,11.321716302570367,1.0,0.0
3,11.311587091174681,8.320839046274926,12.814290654664177,8.81643007090479,17.38588468814157,19.362926081610787,7.780773131199432,15.631558808258625,10.79254772577664,11.864597598773376,0.0,0.0
4,10.761297500053855,8.643995392241141,13.150295676980202,8.857215639710606,17.69446045258673,19.171629801446127,7.298641306842069,15.610449141705418,10.638028953514075,11.183076334240122,0.0,0.0
5,10.458773595434165,8.590932257858439,12.858655445446951,9.029795215850232,17.799013661750315,19.28595070036398,7.507136927619353,15.30473663217933,10.433883240501515,11.072778399502548,1.0,0.0
6,10.88769300324582,8.066464090906912,12.546559974357189,8.412287455308329,17.78684231812471,19.505321988957682,7.52054905502743,16.386009741614256,10.563018639053324,11.059427239679339,0.0,0.0
7,10.838661181750258,8.542267087069513,13.403460523058861,9.060336682689444,17.881952000277423,19.59038123154024,8.0091831220311,16.186075306872095,10.439983081488863,11.771209509498417,1.0,0.0
8,10.74749324043863,7.948630818988279,12.25166396546942,8.747555546183065,17.731102285370397,19.647441364667944,7.616961658253959,15.92322165769359,10.754155028659435,11.150683344911844,0.0,0.0
9,10.729689880209264,8.953287478713465,12.97888652521668,8.412571388077458,17.62694175885304,19.157752901161185,7.774369023760797,15.914948702437279,10.68865767504254,11.023138587429075,1.0,0.0
10,11.150316622507342,8.463533517996522,12.778931203158528,8.427003753044719,18.191558439288727,19.505892336150882,7.385821890174607,15.672218967743344,10.271730059057248,11.563515949254727,1.0,0.0
11,10.736469248500187,8.188239308874115,12.431439551062894,9.024660373155818,18.199590860659917,18.865148564911014,7.562370719694382,15.8959072178192,10.900035863278594,11.065242901035202,1.0,0.0
12,10.335576525850946,8.173551280188814,12.913246555367921,9.137110578902572,17.577769819690772,19.13321704830494,7.538746660200449,15.667222587072384,10.763737521598069,11.113220055727794,1.0,0.0
13,11.482811812759293,8.671395131894466,12.451220813000129,8.989283645863964,17.743593494283804,19.38368825578759,7.228561865867108,15.698746631140615,10.535625917260516,11.412513127820045,0.0,0.0
14,10.791564303235981,8.738702542675597,12.907069316181545,8.324537671203036,17.927383149723973,18.999926261576128,7.897541837658249,16.1030665390266,10.61886746633259,11.534928020593805,0.0,0.0
